Order_ID,Date,Time,Restaurant,Food_Item,Order_Amount,Discount_Percentage,Revenue,Delivery_Time_Minutes,Payment_Method,Delivery_Status,Month,Day_Name,Year,Revenue_Category
ZOMCE49EDAD,2026-04-17,03:48,Biryani House,Coffee,1163.17,28,837.48,30,Credit Card,Delivered,4,Friday,2026,High
ZOM67850A76,2026-04-24,00:34,McDonald's,Biryani,440.97,32,299.86,33,Cash,Delayed,4,Friday,2026,Medium
ZOM542B0D1F,2026-04-25,12:27,Burger King,Coffee,523.1,17,434.17,34,Credit Card,Delivered,4,Saturday,2026,Medium
ZOM935F48FE,2026-04-09,14:41,Cafe Coffee Day,Paneer Tikka,891.15,10,802.03,67,Debit Card,Cancelled,4,Thursday,2026,High
ZOM9CAAC913,2026-04-08,14:38,Barbeque Nation,Burger,1203.16,20,962.53,58,Wallet,Cancelled,4,Wednesday,2026,High
ZOM15ABC50F,2026-04-15,09:17,Subway,Coffee,960.95,10,864.86,48,Debit Card,Delayed,4,Wednesday,2026,High
ZOM45E0DD38,2026-04-03,09:59,Haldiram's,Pasta,1430.82,24,1087.42,65,Wallet,Delayed,4,Friday,2026,Very High
ZOMF2E26638,2026-04-23,10:15,Pizza Hut,Coffee,246.76,20,197.41,40,Credit Card,Delayed,4,Thursday,2026,Low
ZOM37A750B0,2026-04-05,06:39,Biryani House,Paneer Tikka,505.23,9,459.76,63,Upi,Delayed,4,Sunday,2026,Medium
ZOMAC78DDD4,2026-04-19,12:17,Biryani House,Coffee,1176.63,37,741.28,41,Wallet,Delivered,4,Sunday,2026,High
ZOM3262B8DE,2026-04-29,03:42,Burger King,Paneer Tikka,1481.17,11,1318.24,65,Cash,Delivered,4,Wednesday,2026,Very High
ZOM4106F841,2026-04-22,20:40,Subway,Coffee,1465.19,8,1347.97,50,Debit Card,Delivered,4,Wednesday,2026,Very High
ZOMCDBA811D,2026-04-06,01:14,Cafe Coffee Day,Ice Cream,765.44,14,658.28,64,Credit Card,Delivered,4,Monday,2026,High
ZOME0427E92,2026-04-13,21:45,Biryani House,Noodles,208.76,32,141.96,34,Wallet,Cancelled,4,Monday,2026,Low
ZOM3B535BA4,2026-04-16,16:15,Pizza Hut,Fries,191.01,16,160.45,52,Debit Card,Delayed,4,Thursday,2026,Low
ZOMC96AC717,2026-04-26,10:43,Pizza Hut,Noodles,1190.27,25,892.7,47,Debit Card,Delayed,4,Sunday,2026,High
ZOM79ECFE04,2026-04-22,00:03,McDonald's,Biryani,1343.64,21,1061.48,40,Debit Card,Delayed,4,Wednesday,2026,Very High
ZOM1AC7CDC6,2026-04-14,08:40,Subway,Pasta,472.52,38,292.96,41,Cash,Delivered,4,Tuesday,2026,Medium
ZOM2784B238,2026-04-15,01:23,Biryani House,Fries,687.3,16,577.33,27,Credit Card,Cancelled,4,Wednesday,2026,High
ZOM4FAC88A4,2026-04-06,01:03,Barbeque Nation,Coffee,522.74,5,496.6,43,Credit Card,Cancelled,4,Monday,2026,Medium
ZOM77222398,2026-04-23,03:55,KFC,Fries,628.75,3,609.89,20,Wallet,Delivered,4,Thursday,2026,High
ZOMA21D7310,2026-04-19,16:22,Pizza Hut,Coffee,1045.52,1,1035.06,38,Upi,Delivered,4,Sunday,2026,Very High
ZOM3CB44003,2026-04-08,10:56,Domino's,Ice Cream,1296.06,20,1036.85,20,Credit Card,Delivered,4,Wednesday,2026,Very High
ZOMB37DD440,2026-04-30,05:53,Barbeque Nation,Noodles,376.41,36,240.9,42,Debit Card,Delayed,4,Thursday,2026,Medium
ZOM7ACA9197,2026-04-07,05:54,Domino's,Sandwich,796.16,37,501.58,23,Cash,Delivered,4,Tuesday,2026,High
ZOM9AA38F54,2026-04-18,03:00,Haldiram's,Burger,675.05,32,459.03,62,Debit Card,Delivered,4,Saturday,2026,Medium
ZOMFACDBBC5,2026-04-02,11:09,Barbeque Nation,Sandwich,295.14,5,280.38,37,Debit Card,Delayed,4,Thursday,2026,Medium
ZOM3B98E2A5,2026-04-25,09:37,Pizza Hut,Paneer Tikka,1268.0,26,938.32,53,Upi,Cancelled,4,Saturday,2026,High
ZOMD5E5C2E6,2026-04-28,04:30,Pizza Hut,Paneer Tikka,146.14,11,130.06,54,Debit Card,Delivered,4,Tuesday,2026,Low
ZOM91146B71,2026-04-04,09:13,KFC,Pizza,556.81,32,378.63,34,Upi,Delayed,4,Saturday,2026,Medium
ZOM128F22BC,2026-04-16,15:46,McDonald's,Pasta,1357.65,23,1045.39,17,Debit Card,Delivered,4,Thursday,2026,Very High
ZOMFC0074A5,2026-04-01,19:48,McDonald's,Coffee,331.34,8,304.83,50,Wallet,Cancelled,4,Wednesday,2026,Medium
ZOM44C4EFA9,2026-04-10,10:51,McDonald's,Sandwich,1411.49,29,1002.16,43,Cash,Delivered,4,Friday,2026,Very High
ZOM2111719C,2026-04-02,09:15,Cafe Coffee Day,Sandwich,234.1,8,215.37,30,Upi,Delivered,4,Thursday,2026,Medium
ZOMCA0B3ECC,2026-04-14,13:26,Burger King,Pasta,604.92,2,592.82,27,Debit Card,Delivered,4,Tuesday,2026,High
ZOM0A8498B4,2026-04-29,13:22,Biryani House,Biryani,588.86,1,582.97,31,Debit Card,Cancelled,4,Wednesday,2026,High
ZOM64D31B71,2026-04-11,10:09,Domino's,Pasta,700.96,8,644.88,40,Debit Card,Delayed,4,Saturday,2026,High
ZOME8042487,2026-04-02,04:29,Domino's,Pizza,1119.15,7,1040.81,37,Debit Card,Delayed,4,Thursday,2026,Very High
ZOM109C5EA8,2026-04-16,01:27,Cafe Coffee Day,Burger,919.09,20,735.27,64,Upi,Delivered,4,Thursday,2026,High
ZOM48EE4699,2026-04-03,22:33,Cafe Coffee Day,Paneer Tikka,246.01,24,186.97,27,Cash,Delivered,4,Friday,2026,Low
ZOMDE2A3722,2026-04-12,06:36,Domino's,Fries,1228.78,14,1056.75,32,Wallet,Cancelled,4,Sunday,2026,Very High
ZOM722E9277,2026-04-24,18:44,Biryani House,Fries,561.15,5,533.09,45,Upi,Cancelled,4,Friday,2026,High
ZOM0FEC10BC,2026-04-19,09:12,Barbeque Nation,Pasta,320.49,6,301.26,17,Cash,Cancelled,4,Sunday,2026,Medium
ZOM557FE467,2026-04-06,12:43,Pizza Hut,Fries,485.79,33,325.48,62,Upi,Delayed,4,Monday,2026,Medium
ZOM0A50087B,2026-04-01,04:46,McDonald's,Fries,167.64,4,160.93,60,Credit Card,Delayed,4,Wednesday,2026,Low
ZOMED5FE033,2026-04-17,01:49,Haldiram's,Pasta,556.17,3,539.48,27,Credit Card,Cancelled,4,Friday,2026,High
ZOM198650E0,2026-04-25,11:46,KFC,Pasta,461.98,26,341.87,15,Credit Card,Cancelled,4,Saturday,2026,Medium
ZOM3B4C7793,2026-04-23,11:44,Domino's,Pizza,537.66,29,381.74,51,Wallet,Cancelled,4,Thursday,2026,Medium
ZOM10012552,2026-04-04,12:49,Cafe Coffee Day,Noodles,1487.38,14,1279.15,17,Cash,Delivered,4,Saturday,2026,Very High
ZOM285304E4,2026-04-26,14:00,Cafe Coffee Day,Pizza,1263.27,17,1048.51,22,Cash,Cancelled,4,Sunday,2026,Very High
ZOM2A07711F,2026-04-23,22:55,KFC,Pasta,978.91,35,636.29,55,Wallet,Delayed,4,Thursday,2026,High
ZOMFB7182E9,2026-04-16,02:28,Pizza Hut,Coffee,1005.88,34,663.88,48,Upi,Cancelled,4,Thursday,2026,High
ZOM7CA1B72D,2026-04-13,19:28,Haldiram's,Burger,637.47,22,497.23,46,Cash,Delayed,4,Monday,2026,Medium
ZOMD5F405A3,2026-04-25,18:15,Domino's,Fries,162.13,4,155.64,61,Credit Card,Delayed,4,Saturday,2026,Low
ZOMC7B0A59C,2026-04-03,12:38,KFC,Burger,1181.33,12,1039.57,46,Wallet,Delivered,4,Friday,2026,Very High
ZOMB2A65A3F,2026-04-29,12:18,Barbeque Nation,Paneer Tikka,1008.14,1,998.06,60,Credit Card,Delayed,4,Wednesday,2026,High
ZOM49C08A4A,2026-04-10,01:24,Subway,Fries,603.53,40,362.12,67,Cash,Delayed,4,Friday,2026,Medium
ZOM253E582F,2026-04-11,18:12,Cafe Coffee Day,Pizza,1405.33,23,1082.1,57,Debit Card,Cancelled,4,Saturday,2026,Very High
ZOM66F8142C,2026-04-28,11:00,Burger King,Pizza,915.64,25,686.73,45,Wallet,Delayed,4,Tuesday,2026,High
ZOM5E332102,2026-04-11,13:09,Cafe Coffee Day,Burger,1020.52,11,908.26,52,Cash,Cancelled,4,Saturday,2026,High
ZOM1B44E891,2026-04-01,04:59,McDonald's,Burger,1265.67,24,961.91,50,Debit Card,Delayed,4,Wednesday,2026,High
ZOMBEE11FF2,2026-04-28,00:47,KFC,Coffee,282.21,38,174.97,68,Upi,Delayed,4,Tuesday,2026,Low
ZOM1AD5D57D,2026-04-21,02:37,Domino's,Ice Cream,504.11,36,322.63,19,Debit Card,Delivered,4,Tuesday,2026,Medium
ZOM3EC9D157,2026-04-02,06:08,Burger King,Ice Cream,809.44,25,607.08,16,Credit Card,Delayed,4,Thursday,2026,High
ZOMBEC3D1A5,2026-04-22,22:33,Cafe Coffee Day,Pizza,757.33,31,522.56,20,Credit Card,Delayed,4,Wednesday,2026,High
ZOM0B57A1DB,2026-04-19,14:08,Burger King,Burger,1082.77,32,736.28,21,Wallet,Cancelled,4,Sunday,2026,High
ZOM3BF4E56F,2026-04-14,20:41,Biryani House,Sandwich,1186.61,38,735.7,42,Upi,Cancelled,4,Tuesday,2026,High
ZOMED8F1C09,2026-04-15,06:40,Pizza Hut,Coffee,558.75,38,346.43,59,Wallet,Delayed,4,Wednesday,2026,Medium
ZOMFC9E9E57,2026-04-04,18:52,Pizza Hut,Burger,350.79,2,343.77,28,Credit Card,Cancelled,4,Saturday,2026,Medium
ZOMDBF3E315,2026-04-08,23:53,Subway,Ice Cream,905.13,29,642.64,65,Wallet,Delivered,4,Wednesday,2026,High
ZOM9D73ED01,2026-04-12,01:03,Biryani House,Noodles,804.46,6,756.19,62,Credit Card,Delayed,4,Sunday,2026,High
ZOM260450FE,2026-04-17,13:40,Barbeque Nation,Burger,772.58,23,594.89,50,Cash,Delayed,4,Friday,2026,High
ZOM81F708F8,2026-04-04,15:46,Cafe Coffee Day,Sandwich,805.36,32,547.64,46,Debit Card,Delayed,4,Saturday,2026,High
ZOM8B33B5BF,2026-04-08,11:55,Pizza Hut,Ice Cream,1479.17,39,902.29,34,Cash,Delayed,4,Wednesday,2026,High
ZOM9D0C4D96,2026-04-08,11:24,Cafe Coffee Day,Burger,954.09,37,601.08,26,Credit Card,Delivered,4,Wednesday,2026,High
ZOM52155DBF,2026-04-25,01:53,Domino's,Coffee,230.75,12,203.06,31,Debit Card,Delayed,4,Saturday,2026,Medium
ZOM90F04B91,2026-04-19,03:09,McDonald's,Paneer Tikka,646.5,31,446.08,20,Wallet,Cancelled,4,Sunday,2026,Medium
ZOM0D317973,2026-04-19,18:12,Domino's,Pasta,410.93,15,349.29,55,Upi,Delivered,4,Sunday,2026,Medium
ZOM710FF15C,2026-04-25,17:30,Pizza Hut,Coffee,888.4,2,870.63,48,Cash,Delayed,4,Saturday,2026,High
ZOM1AD4BD57,2026-04-26,23:46,KFC,Pasta,1200.44,23,924.34,36,Credit Card,Delivered,4,Sunday,2026,High
ZOMA43BFDE5,2026-04-14,22:10,Subway,Ice Cream,193.5,38,119.97,46,Credit Card,Cancelled,4,Tuesday,2026,Low
ZOM74B380FC,2026-04-17,03:07,Biryani House,Paneer Tikka,377.09,10,339.38,69,Wallet,Delivered,4,Friday,2026,Medium
ZOMDF539E9E,2026-04-10,23:23,Haldiram's,Biryani,288.66,14,248.25,66,Cash,Delivered,4,Friday,2026,Medium
ZOM4D006ED9,2026-04-19,07:05,Barbeque Nation,Coffee,727.88,29,516.79,36,Upi,Delivered,4,Sunday,2026,High
ZOMACF7000D,2026-04-19,20:17,Pizza Hut,Pizza,1066.21,28,767.67,35,Credit Card,Cancelled,4,Sunday,2026,High
ZOM04F689AA,2026-04-23,21:31,McDonald's,Noodles,1120.18,36,716.92,34,Cash,Delivered,4,Thursday,2026,High
ZOMB6676555,2026-04-30,04:42,Pizza Hut,Pasta,535.75,19,433.96,37,Cash,Delayed,4,Thursday,2026,Medium
ZOM01F4F2DA,2026-04-30,22:04,Cafe Coffee Day,Fries,214.82,21,169.71,17,Wallet,Delivered,4,Thursday,2026,Low
ZOME44AF23F,2026-04-29,14:10,Barbeque Nation,Pizza,189.23,17,157.06,61,Cash,Cancelled,4,Wednesday,2026,Low
ZOMF4A7D67A,2026-04-19,22:54,Biryani House,Biryani,634.96,22,495.27,54,Credit Card,Delivered,4,Sunday,2026,Medium
ZOM2F8A50A7,2026-04-07,18:06,Cafe Coffee Day,Pizza,681.57,24,517.99,66,Wallet,Delayed,4,Tuesday,2026,High
ZOM179961D0,2026-04-11,10:01,KFC,Paneer Tikka,671.64,17,557.46,56,Credit Card,Cancelled,4,Saturday,2026,High
ZOM5AADBAFC,2026-04-26,03:03,Domino's,Sandwich,1204.47,4,1156.29,24,Debit Card,Delayed,4,Sunday,2026,Very High
ZOM32EC4C99,2026-04-19,15:16,Subway,Paneer Tikka,978.68,22,763.37,24,Upi,Delivered,4,Sunday,2026,High
ZOM92FE5B62,2026-04-04,16:51,Haldiram's,Coffee,217.98,34,143.87,54,Wallet,Delayed,4,Saturday,2026,Low
ZOM5BE89807,2026-04-04,06:09,Haldiram's,Pasta,1172.47,40,703.48,38,Debit Card,Cancelled,4,Saturday,2026,High
ZOM24A2322A,2026-04-07,16:19,McDonald's,Burger,1219.27,40,731.56,20,Credit Card,Delayed,4,Tuesday,2026,High
ZOM48E65276,2026-04-16,01:54,Pizza Hut,Coffee,380.34,29,270.04,18,Upi,Cancelled,4,Thursday,2026,Medium
ZOMA6F02E87,2026-04-10,21:10,Pizza Hut,Fries,650.4,19,526.82,33,Debit Card,Delivered,4,Friday,2026,High
ZOM90D0489B,2026-04-01,05:07,Subway,Coffee,1266.13,21,1000.24,54,Cash,Delivered,4,Wednesday,2026,Very High
ZOMDAB9DB49,2026-04-22,07:36,McDonald's,Noodles,512.6,31,353.69,30,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOM387EC7A6,2026-04-09,12:24,Pizza Hut,Sandwich,1380.04,39,841.82,45,Upi,Delayed,4,Thursday,2026,High
ZOM0B87F758,2026-04-22,01:26,Haldiram's,Ice Cream,190.0,15,161.5,69,Upi,Delivered,4,Wednesday,2026,Low
ZOM508AA911,2026-04-15,18:49,KFC,Fries,613.31,25,459.98,23,Upi,Cancelled,4,Wednesday,2026,Medium
ZOM7F2BE392,2026-04-21,23:05,Burger King,Biryani,1141.49,0,1141.49,33,Upi,Cancelled,4,Tuesday,2026,Very High
ZOM957CAD4F,2026-04-11,12:04,Haldiram's,Fries,648.5,2,635.53,42,Credit Card,Delayed,4,Saturday,2026,High
ZOM0D02D41D,2026-04-27,02:33,Subway,Burger,1130.07,21,892.76,27,Cash,Delayed,4,Monday,2026,High
ZOM9C513C5F,2026-04-07,13:25,Burger King,Ice Cream,616.33,0,616.33,36,Wallet,Delivered,4,Tuesday,2026,High
ZOM2FDC25CB,2026-04-11,13:44,Barbeque Nation,Burger,1167.44,20,933.95,43,Wallet,Delivered,4,Saturday,2026,High
ZOM71BF4A60,2026-04-22,11:46,Haldiram's,Pizza,773.35,10,696.01,60,Credit Card,Delivered,4,Wednesday,2026,High
ZOM4E702D9C,2026-04-24,09:37,Haldiram's,Burger,366.03,5,347.73,56,Upi,Delayed,4,Friday,2026,Medium
ZOM403D8D70,2026-04-10,05:36,Subway,Ice Cream,924.4,38,573.13,22,Credit Card,Delivered,4,Friday,2026,High
ZOM414B62F5,2026-04-10,00:48,Pizza Hut,Coffee,236.05,32,160.51,51,Wallet,Delivered,4,Friday,2026,Low
ZOM09B7DEF3,2026-04-19,03:18,Pizza Hut,Biryani,1299.51,26,961.64,15,Upi,Delivered,4,Sunday,2026,High
ZOM008C17F2,2026-04-27,22:01,Domino's,Biryani,269.14,19,218.0,18,Wallet,Delayed,4,Monday,2026,Medium
ZOM0AFE3C68,2026-04-21,09:44,Barbeque Nation,Ice Cream,543.97,39,331.82,48,Debit Card,Cancelled,4,Tuesday,2026,Medium
ZOM643D9200,2026-04-12,19:19,Burger King,Noodles,870.39,34,574.46,26,Wallet,Delivered,4,Sunday,2026,High
ZOM65E99C74,2026-04-08,21:24,Haldiram's,Burger,750.75,20,600.6,41,Credit Card,Cancelled,4,Wednesday,2026,High
ZOMC5D41AEB,2026-04-23,20:36,KFC,Biryani,290.78,20,232.62,61,Upi,Delayed,4,Thursday,2026,Medium
ZOM2338E130,2026-04-21,00:57,Domino's,Ice Cream,251.24,12,221.09,35,Cash,Delivered,4,Tuesday,2026,Medium
ZOM13A9E666,2026-04-04,11:25,Burger King,Pasta,1263.77,34,834.09,33,Cash,Delayed,4,Saturday,2026,High
ZOMB79765C1,2026-04-09,22:00,Subway,Coffee,1123.63,9,1022.5,26,Debit Card,Cancelled,4,Thursday,2026,Very High
ZOMECBBF6DF,2026-04-27,02:40,Domino's,Biryani,454.92,10,409.43,35,Cash,Cancelled,4,Monday,2026,Medium
ZOMF12CD9F9,2026-04-06,07:34,Cafe Coffee Day,Noodles,705.0,2,690.9,39,Upi,Cancelled,4,Monday,2026,High
ZOM6C06F925,2026-04-25,04:39,Haldiram's,Ice Cream,1387.83,12,1221.29,46,Debit Card,Delayed,4,Saturday,2026,Very High
ZOM9710BF46,2026-04-13,15:19,Cafe Coffee Day,Noodles,191.5,34,126.39,70,Cash,Delivered,4,Monday,2026,Low
ZOM3B6459DA,2026-04-02,14:41,Domino's,Pizza,586.5,18,480.93,30,Cash,Delayed,4,Thursday,2026,Medium
ZOM1859A04D,2026-04-02,11:54,Cafe Coffee Day,Biryani,220.8,38,136.9,33,Debit Card,Delivered,4,Thursday,2026,Low
ZOM9E38FA01,2026-04-12,08:11,McDonald's,Coffee,716.52,18,587.55,62,Wallet,Delayed,4,Sunday,2026,High
ZOM9224D1C7,2026-04-22,06:37,KFC,Paneer Tikka,365.48,27,266.8,50,Credit Card,Delayed,4,Wednesday,2026,Medium
ZOM88C4371F,2026-04-06,07:35,Burger King,Ice Cream,1027.44,35,667.84,51,Cash,Cancelled,4,Monday,2026,High
ZOMFB2C236E,2026-04-21,06:42,Barbeque Nation,Coffee,984.65,29,699.1,48,Upi,Cancelled,4,Tuesday,2026,High
ZOME950186E,2026-04-29,23:58,KFC,Fries,174.83,11,155.6,44,Cash,Delivered,4,Wednesday,2026,Low
ZOMC23AEBB6,2026-04-17,19:38,McDonald's,Burger,626.76,15,532.75,61,Debit Card,Delayed,4,Friday,2026,High
ZOMA5733F84,2026-04-19,18:11,Pizza Hut,Pasta,1050.76,12,924.67,34,Debit Card,Delayed,4,Sunday,2026,High
ZOMBAE18DEA,2026-04-02,11:00,Cafe Coffee Day,Noodles,1244.83,0,1244.83,38,Upi,Delayed,4,Thursday,2026,Very High
ZOM25582DDA,2026-04-18,17:58,Haldiram's,Sandwich,1188.57,19,962.74,57,Wallet,Delayed,4,Saturday,2026,High
ZOM7333FE01,2026-04-20,12:12,Biryani House,Ice Cream,1199.49,29,851.64,41,Debit Card,Delivered,4,Monday,2026,High
ZOM91424EA5,2026-04-25,02:15,Pizza Hut,Paneer Tikka,874.63,0,874.63,37,Upi,Delayed,4,Saturday,2026,High
ZOM3AC04F52,2026-04-25,08:35,Subway,Biryani,505.67,22,394.42,25,Credit Card,Delayed,4,Saturday,2026,Medium
ZOMA4D0D14B,2026-04-11,10:06,Domino's,Fries,390.68,12,343.8,54,Upi,Cancelled,4,Saturday,2026,Medium
ZOMAA8CA81D,2026-04-10,03:37,McDonald's,Burger,690.59,22,538.66,16,Wallet,Cancelled,4,Friday,2026,High
ZOMDDBB58DF,2026-04-16,09:21,Biryani House,Pasta,268.01,14,230.49,40,Credit Card,Delayed,4,Thursday,2026,Medium
ZOM654D5359,2026-04-20,00:54,Subway,Burger,582.54,1,576.71,46,Cash,Cancelled,4,Monday,2026,High
ZOM31911D9B,2026-04-29,04:09,Biryani House,Noodles,447.42,8,411.63,68,Wallet,Cancelled,4,Wednesday,2026,Medium
ZOM0BD61CFE,2026-04-28,01:45,KFC,Ice Cream,394.24,11,350.87,22,Cash,Delayed,4,Tuesday,2026,Medium
ZOMB6363697,2026-04-03,14:04,Haldiram's,Paneer Tikka,1343.84,33,900.37,63,Cash,Cancelled,4,Friday,2026,High
ZOM01511B1A,2026-04-28,09:43,Burger King,Burger,731.51,20,585.21,19,Cash,Cancelled,4,Tuesday,2026,High
ZOM45F5F315,2026-04-24,10:37,KFC,Burger,703.89,31,485.68,20,Credit Card,Delayed,4,Friday,2026,Medium
ZOM30038830,2026-04-27,06:15,Domino's,Ice Cream,1486.93,6,1397.71,47,Debit Card,Delivered,4,Monday,2026,Very High
ZOM33315507,2026-04-08,01:52,Haldiram's,Sandwich,716.14,21,565.75,58,Upi,Delivered,4,Wednesday,2026,High
ZOMDCC25A3B,2026-04-08,17:06,KFC,Coffee,823.02,1,814.79,34,Wallet,Cancelled,4,Wednesday,2026,High
ZOMCE01B510,2026-04-23,02:43,Burger King,Burger,171.66,2,168.23,47,Cash,Cancelled,4,Thursday,2026,Low
ZOM0512CB51,2026-04-03,22:16,Cafe Coffee Day,Pizza,152.76,5,145.12,23,Wallet,Cancelled,4,Friday,2026,Low
ZOM5C4777A4,2026-04-14,02:27,Barbeque Nation,Noodles,995.48,30,696.84,56,Cash,Delivered,4,Tuesday,2026,High
ZOM609E73CF,2026-04-25,02:18,Cafe Coffee Day,Pizza,903.66,36,578.34,28,Cash,Delivered,4,Saturday,2026,High
ZOM3659C4F7,2026-04-09,06:41,Subway,Pasta,549.72,31,379.31,61,Cash,Cancelled,4,Thursday,2026,Medium
ZOMF34ABBB8,2026-04-10,04:06,McDonald's,Pizza,179.88,23,138.51,66,Upi,Cancelled,4,Friday,2026,Low
ZOMDDB767D2,2026-04-27,12:00,Subway,Burger,210.58,40,126.35,27,Upi,Delivered,4,Monday,2026,Low
ZOMCA83024E,2026-04-11,11:21,Haldiram's,Sandwich,1444.86,29,1025.85,23,Upi,Delayed,4,Saturday,2026,Very High
ZOM6E58638B,2026-04-16,04:43,Haldiram's,Fries,1059.72,14,911.36,42,Debit Card,Delivered,4,Thursday,2026,High
ZOM27B1B99C,2026-04-22,02:31,Barbeque Nation,Paneer Tikka,641.33,4,615.68,63,Wallet,Delayed,4,Wednesday,2026,High
ZOM30EEF74F,2026-04-18,15:45,Cafe Coffee Day,Coffee,884.14,29,627.74,45,Debit Card,Cancelled,4,Saturday,2026,High
ZOMF911EB23,2026-04-28,02:13,McDonald's,Biryani,810.14,29,575.2,65,Cash,Delayed,4,Tuesday,2026,High
ZOMB350EC8A,2026-04-18,02:34,Haldiram's,Noodles,1459.93,14,1255.54,56,Cash,Delivered,4,Saturday,2026,Very High
ZOM0A8A043D,2026-04-09,16:30,Pizza Hut,Burger,430.26,17,357.12,52,Credit Card,Cancelled,4,Thursday,2026,Medium
ZOM6BCB1145,2026-04-11,23:32,McDonald's,Noodles,685.65,32,466.24,68,Cash,Cancelled,4,Saturday,2026,Medium
ZOMBEEF8ABB,2026-04-04,17:35,Cafe Coffee Day,Paneer Tikka,1360.38,1,1346.78,57,Debit Card,Cancelled,4,Saturday,2026,Very High
ZOMEF0F36A8,2026-04-24,21:02,McDonald's,Fries,462.21,40,277.33,46,Credit Card,Delayed,4,Friday,2026,Medium
ZOM852971A6,2026-04-11,19:12,Barbeque Nation,Fries,1371.9,6,1289.59,30,Debit Card,Delayed,4,Saturday,2026,Very High
ZOMCD6FF15F,2026-04-05,01:23,Haldiram's,Pasta,1362.73,19,1103.81,64,Cash,Delayed,4,Sunday,2026,Very High
ZOM30DB4DCC,2026-04-06,14:05,Subway,Pizza,1050.5,20,840.4,41,Cash,Delayed,4,Monday,2026,High
ZOMFA3D5F73,2026-04-11,13:57,Domino's,Noodles,749.4,8,689.45,55,Upi,Cancelled,4,Saturday,2026,High
ZOMD81521C5,2026-04-07,14:35,Domino's,Fries,1026.29,11,913.4,37,Credit Card,Delayed,4,Tuesday,2026,High
ZOM6FAE1DB6,2026-04-11,07:43,Domino's,Noodles,561.06,18,460.07,63,Wallet,Delayed,4,Saturday,2026,Medium
ZOM664D553D,2026-04-19,21:26,Barbeque Nation,Ice Cream,749.32,32,509.54,66,Wallet,Delivered,4,Sunday,2026,High
ZOM19059544,2026-04-21,22:57,Domino's,Pizza,1127.29,6,1059.65,44,Cash,Delayed,4,Tuesday,2026,Very High
ZOME846CBF0,2026-04-22,00:59,Subway,Noodles,502.58,39,306.57,63,Upi,Delivered,4,Wednesday,2026,Medium
ZOME0FD74F1,2026-04-26,05:18,Pizza Hut,Noodles,675.49,28,486.35,49,Upi,Cancelled,4,Sunday,2026,Medium
ZOM741A400A,2026-04-04,00:44,Biryani House,Coffee,1480.09,35,962.06,45,Upi,Delayed,4,Saturday,2026,High
ZOM394D0D3B,2026-04-14,08:17,Burger King,Sandwich,325.53,27,237.64,34,Debit Card,Delivered,4,Tuesday,2026,Medium
ZOM9435BAE4,2026-04-23,08:36,McDonald's,Burger,877.09,30,613.96,66,Upi,Delivered,4,Thursday,2026,High
ZOM0C2CA238,2026-04-17,14:29,KFC,Biryani,1194.45,14,1027.23,35,Debit Card,Delivered,4,Friday,2026,Very High
ZOMEF006656,2026-04-23,09:42,Cafe Coffee Day,Pasta,525.39,1,520.14,23,Credit Card,Cancelled,4,Thursday,2026,High
ZOMAEB0264F,2026-04-22,13:49,Cafe Coffee Day,Sandwich,851.55,39,519.45,53,Upi,Delivered,4,Wednesday,2026,High
ZOM0B6F9290,2026-04-21,01:16,Barbeque Nation,Burger,1221.37,14,1050.38,66,Debit Card,Cancelled,4,Tuesday,2026,Very High
ZOM1AB0346E,2026-04-20,19:56,Haldiram's,Biryani,1142.15,37,719.55,31,Debit Card,Delayed,4,Monday,2026,High
ZOMA770266D,2026-04-06,09:29,McDonald's,Burger,150.82,33,101.05,58,Cash,Delivered,4,Monday,2026,Low
ZOM8108A20A,2026-04-03,16:27,KFC,Biryani,1179.57,18,967.25,30,Upi,Cancelled,4,Friday,2026,High
ZOMA2355204,2026-04-30,11:44,McDonald's,Ice Cream,642.96,23,495.08,65,Upi,Delivered,4,Thursday,2026,Medium
ZOMC954C782,2026-04-15,11:38,Domino's,Pizza,231.33,30,161.93,30,Credit Card,Delivered,4,Wednesday,2026,Low
ZOMD3600C07,2026-04-29,14:17,Pizza Hut,Coffee,392.98,9,357.61,66,Debit Card,Cancelled,4,Wednesday,2026,Medium
ZOMEAC7913E,2026-04-01,22:21,Pizza Hut,Burger,409.78,8,377.0,56,Cash,Delivered,4,Wednesday,2026,Medium
ZOM719F1427,2026-04-04,02:52,McDonald's,Burger,584.45,6,549.38,52,Upi,Delayed,4,Saturday,2026,High
ZOM11739721,2026-04-05,00:24,KFC,Coffee,135.98,6,127.82,56,Wallet,Delivered,4,Sunday,2026,Low
ZOM9121E320,2026-04-02,01:23,McDonald's,Sandwich,1322.18,11,1176.74,31,Cash,Delayed,4,Thursday,2026,Very High
ZOM62A07F51,2026-04-28,13:50,Pizza Hut,Pasta,1399.89,15,1189.91,50,Credit Card,Delayed,4,Tuesday,2026,Very High
ZOM172FC520,2026-04-05,10:49,Biryani House,Burger,705.7,7,656.3,58,Credit Card,Delayed,4,Sunday,2026,High
ZOMA3C9647D,2026-04-25,19:36,Subway,Biryani,1107.28,19,896.9,41,Upi,Delayed,4,Saturday,2026,High
ZOMB0D7BE3B,2026-04-09,10:20,Barbeque Nation,Biryani,409.32,20,327.46,40,Wallet,Delivered,4,Thursday,2026,Medium
