Order_ID,Date,Time,Restaurant_Name,Food_Item,Order_Amount,Discount_Percentage,Final_Amount,Delivery_Time_Minutes,Payment_Method,Delivery_Status
ZOMB7C3B4F4,18-04-2026,02:56,McDonald's,Biryani,234.55,21,185.29,51,Cash,Delayed
ZOM8E643158,29-04-2026,14:09,Domino's,Coffee,1250.49,12,1100.43,46,Debit Card,Cancelled
ZOM6A1FDDB9,20-04-2026,16:14,Cafe Coffee Day,Ice Cream,1035.25,29,735.03,19,UPI,Cancelled
ZOM33BFB233,01-04-2026,16:44,Domino's,Ice Cream,1349.26,16,1133.38,54,Cash,Delayed
ZOM26D95753,12-04-2026,02:45,KFC,Burger,1078.57,14,927.57,37,Debit Card,Delayed
ZOMC60440D9,06-04-2026,01:35,Biryani House,Coffee,368.8,15,313.48,20,Debit Card,Delayed
ZOMDAEF97D0,06-04-2026,00:05,Haldiram's,Fries,735.78,9,669.56,61,UPI,Delayed
ZOM6381FBB1,05-04-2026,12:41,Domino's,Ice Cream,1282.86,25,962.14,70,Debit Card,Delayed
ZOM95AE8611,14-04-2026,03:05,Barbeque Nation,Sandwich,1294.18,1,1281.24,15,Cash,Delayed
ZOMEC83C824,01-04-2026,23:36,Biryani House,Noodles,369.13,30,258.39,28,Debit Card,Delivered
ZOM39799F55,25-04-2026,16:26,KFC,Paneer Tikka,435.37,13,378.77,53,Credit Card,Delivered
ZOM0D8E0049,13-04-2026,12:44,Biryani House,Pizza,678.08,31,467.88,65,Credit Card,Cancelled
ZOM7D08716A,01-04-2026,16:41,Pizza Hut,Pizza,156.58,2,153.45,58,Wallet,Delivered
ZOM6DCC1FDC,18-04-2026,06:02,Burger King,Fries,694.2,39,423.46,18,Wallet,Delayed
ZOM52612DC2,27-04-2026,01:22,Biryani House,Sandwich,1477.28,23,1137.51,34,UPI,Delayed
ZOM2D87F26B,19-04-2026,23:18,Subway,Pasta,1189.27,8,1094.13,41,UPI,Cancelled
ZOMC6670170,02-04-2026,11:00,Haldiram's,Paneer Tikka,1084.85,38,672.61,17,Debit Card,Cancelled
ZOM8045ACD0,03-04-2026,18:07,McDonald's,Sandwich,1172,32,796.96,54,Wallet,Delivered
ZOMA12E3B02,14-04-2026,15:33,KFC,Biryani,483.67,0,483.67,68,UPI,Cancelled
ZOM9EDD1EA9,15-04-2026,08:36,McDonald's,Noodles,1270.26,5,1206.75,42,Debit Card,Cancelled
ZOM3439488E,12-04-2026,00:44,Subway,Pasta,1495.62,2,1465.71,67,Debit Card,Cancelled
ZOM9029A923,21-04-2026,06:47,Cafe Coffee Day,Fries,1326.8,21,1048.17,56,Cash,Delivered
ZOM252EDA10,20-04-2026,10:03,Barbeque Nation,Coffee,1108.34,15,942.09,17,Cash,Delayed
ZOMC34331A3,02-04-2026,06:27,Biryani House,Noodles,804.07,35,522.65,69,Credit Card,Cancelled
ZOMDE220E35,16-04-2026,11:54,McDonald's,Fries,400.66,20,320.53,30,Credit Card,Delayed
ZOM2A605B70,23-04-2026,15:18,Cafe Coffee Day,Pizza,398.68,8,366.79,48,UPI,Delivered
ZOM7A2BA253,02-04-2026,14:34,KFC,Noodles,181.78,1,179.96,49,UPI,Delivered
ZOMCA2830F9,04-04-2026,00:15,Barbeque Nation,Biryani,994.94,0,994.94,69,Cash,Cancelled
ZOM264B0280,30-04-2026,03:52,Haldiram's,Paneer Tikka,1180.44,0,1180.44,16,Wallet,Cancelled
ZOMFBF05A9D,12-04-2026,15:45,McDonald's,Coffee,837.95,22,653.6,40,UPI,Delayed
ZOMAEC295C2,01-04-2026,15:56,Subway,Paneer Tikka,666.81,19,540.12,18,Credit Card,Delivered
ZOME0F4DE35,26-04-2026,18:18,McDonald's,Coffee,1147.9,25,860.93,56,Cash,Delivered
ZOM071E0416,23-04-2026,05:29,Burger King,Coffee,1071.95,28,771.8,21,UPI,Cancelled
ZOM4A8313DF,09-04-2026,20:50,Burger King,Coffee,1302.94,2,1276.88,16,Cash,Delayed
ZOME962AD05,21-04-2026,09:54,Pizza Hut,Paneer Tikka,1217.38,22,949.56,24,UPI,Delayed
ZOMC20AB93E,17-04-2026,18:20,Biryani House,Sandwich,648.62,32,441.06,70,Wallet,Delayed
ZOMAB73FDF3,29-04-2026,06:54,Cafe Coffee Day,Sandwich,384.93,37,242.51,37,Cash,Delayed
ZOM4B37C841,03-04-2026,17:02,Subway,Ice Cream,363.19,34,239.71,43,Debit Card,Delivered
ZOM45D85FE5,26-04-2026,20:19,KFC,Noodles,539.05,14,463.58,29,Debit Card,Delayed
ZOM2EABC0E8,21-04-2026,01:39,Barbeque Nation,Fries,1457.44,3,1413.72,43,Credit Card,Delivered
ZOM15C11AC4,25-04-2026,23:29,Biryani House,Pasta,951.93,28,685.39,21,Wallet,Delayed
ZOM2DEE062B,07-04-2026,20:16,Domino's,Pizza,368.02,36,235.53,25,Credit Card,Delayed
ZOM8698ECB3,06-04-2026,20:31,Burger King,Pasta,861.36,21,680.47,33,Debit Card,Delayed
ZOM64F38375,22-04-2026,02:20,McDonald's,Coffee,215.76,10,194.18,46,Debit Card,Delayed
ZOMD942BF25,01-04-2026,16:59,McDonald's,Pizza,959.77,2,940.57,39,Debit Card,Cancelled
ZOM49BD8287,17-04-2026,19:28,Subway,Biryani,812.81,10,731.53,62,Credit Card,Cancelled
ZOM53E6CCAD,12-04-2026,17:08,Barbeque Nation,Fries,1162.54,13,1011.41,31,UPI,Delayed
ZOM46E514BE,22-04-2026,09:46,Domino's,Pasta,526.52,21,415.95,51,Wallet,Cancelled
ZOMC2BC3312,07-04-2026,16:56,Biryani House,Coffee,1369.13,16,1150.07,53,UPI,Delayed
ZOME92229AE,04-04-2026,08:18,Domino's,Biryani,957.88,25,718.41,53,Debit Card,Cancelled
ZOMC485FB1E,08-04-2026,05:43,McDonald's,Fries,887.13,14,762.93,57,Cash,Delivered
ZOM588C2CB2,16-04-2026,00:29,Haldiram's,Pizza,1351,6,1269.94,65,Credit Card,Delayed
ZOM4C28253D,17-04-2026,22:31,McDonald's,Fries,832.61,1,824.28,18,Wallet,Delayed
ZOM8B08733A,25-04-2026,20:51,Subway,Fries,431.73,15,366.97,19,Cash,Delayed
ZOMF4DB2915,17-04-2026,04:38,Pizza Hut,Sandwich,1488.66,16,1250.47,63,UPI,Delayed
ZOM8E9FD2BA,07-04-2026,06:49,McDonald's,Sandwich,804.72,33,539.16,56,Debit Card,Delayed
ZOMB85A953D,10-04-2026,04:56,Subway,Pasta,603.08,29,428.19,48,Cash,Delivered
ZOMF5A4F65D,27-04-2026,06:38,Domino's,Noodles,610.65,3,592.33,47,Debit Card,Cancelled
ZOMFC75EE85,15-04-2026,10:21,KFC,Fries,120.81,20,96.65,45,Debit Card,Delayed
ZOM4674118F,02-04-2026,20:14,KFC,Pasta,661.6,28,476.35,39,UPI,Cancelled
ZOM6946F370,06-04-2026,08:30,McDonald's,Coffee,507.56,22,395.9,62,Cash,Delivered
ZOM07CD4E9A,20-04-2026,10:27,Subway,Ice Cream,693.73,4,665.98,64,Cash,Delayed
ZOM42DA46CE,09-04-2026,20:15,Pizza Hut,Burger,694.87,34,458.61,43,Wallet,Delivered
ZOMFB262120,23-04-2026,14:43,Cafe Coffee Day,Pasta,619.13,31,427.2,18,Debit Card,Delivered
ZOM1AEBF728,09-04-2026,12:01,McDonald's,Paneer Tikka,230.44,16,193.57,39,Credit Card,Delivered
ZOMEE83BC56,29-04-2026,23:03,Burger King,Fries,204.73,37,128.98,41,Wallet,Delivered
ZOMF45D1105,29-04-2026,21:21,Burger King,Noodles,1399.56,27,1021.68,48,Cash,Delayed
ZOM5BD45F37,26-04-2026,17:30,Pizza Hut,Sandwich,779.06,24,592.09,15,Cash,Delivered
ZOM52557625,10-04-2026,15:48,McDonald's,Pasta,287.54,22,224.28,43,Credit Card,Delayed
ZOMB0D0B0BA,29-04-2026,00:49,Biryani House,Fries,296.25,10,266.62,66,Debit Card,Cancelled
ZOMA2F0E1A8,06-04-2026,18:14,Cafe Coffee Day,Fries,1380.06,24,1048.85,39,Cash,Cancelled
ZOM6241D1C9,12-04-2026,08:21,Domino's,Pasta,1050.41,16,882.34,64,Credit Card,Delayed
ZOM71BA61D3,21-04-2026,16:48,KFC,Paneer Tikka,1482.45,36,948.77,43,Credit Card,Delayed
ZOM34E8F2E8,12-04-2026,10:15,Burger King,Biryani,671.05,19,543.55,58,UPI,Delayed
ZOM7C70BD44,09-04-2026,14:02,Cafe Coffee Day,Coffee,577.74,16,485.3,37,Wallet,Delayed
ZOMC9AED085,23-04-2026,06:39,McDonald's,Ice Cream,1032.96,0,1032.96,61,Debit Card,Cancelled
ZOM58F88CA1,25-04-2026,22:55,Domino's,Sandwich,957.22,28,689.2,69,Cash,Delayed
ZOMC9E471BB,18-04-2026,10:57,Cafe Coffee Day,Burger,1117.32,33,748.6,69,Credit Card,Delayed
ZOM38238027,17-04-2026,07:17,KFC,Pizza,1018.98,17,845.75,23,Wallet,Delayed
ZOMBD0604B3,23-04-2026,21:29,Barbeque Nation,Fries,1360.05,15,1156.04,34,Credit Card,Delivered
ZOM45A11C49,26-04-2026,08:03,Barbeque Nation,Pizza,335.06,16,281.45,34,Debit Card,Delayed
ZOM2940F7E9,17-04-2026,12:44,Haldiram's,Ice Cream,1119.14,40,671.48,55,Wallet,Delivered
ZOM63FBA4B5,18-04-2026,22:28,Burger King,Noodles,672.78,16,565.14,25,Credit Card,Cancelled
ZOM31AA4067,26-04-2026,14:06,Barbeque Nation,Noodles,273.78,28,197.12,27,Debit Card,Delayed
ZOMB8B61F62,03-04-2026,10:56,Burger King,Burger,681.16,25,510.87,62,Debit Card,Delivered
ZOMC4A683B3,13-04-2026,15:54,Cafe Coffee Day,Pasta,238.41,33,159.73,19,Credit Card,Delivered
ZOM164CBFA3,23-04-2026,20:13,McDonald's,Coffee,1370.01,36,876.81,42,Debit Card,Delayed
ZOM8CD98DFD,04-04-2026,13:10,Haldiram's,Ice Cream,548.79,25,411.59,48,Wallet,Delayed
ZOM16DBF418,24-04-2026,13:30,Burger King,Burger,1334.25,25,1000.69,47,Cash,Delivered
ZOM10778C18,10-04-2026,14:36,Burger King,Biryani,1463.64,40,878.18,31,Debit Card,Cancelled
ZOM59C488B7,21-04-2026,17:27,McDonald's,Coffee,727.15,29,516.28,68,Debit Card,Delivered
ZOM7C1A075B,21-04-2026,08:33,Cafe Coffee Day,Paneer Tikka,1038.51,22,810.04,24,Credit Card,Cancelled
ZOM7FFD8E1C,18-04-2026,11:44,Burger King,Paneer Tikka,358.1,20,286.48,47,UPI,Delivered
ZOM5CE37F2F,26-04-2026,19:12,KFC,Noodles,523.39,4,502.45,30,Credit Card,Cancelled
ZOM354D026B,09-04-2026,04:18,McDonald's,Fries,780.1,6,733.29,35,Wallet,Delivered
ZOM65FC2079,28-04-2026,05:04,Pizza Hut,Burger,889.17,36,569.07,43,UPI,Delayed
ZOM6433348E,01-04-2026,14:52,Cafe Coffee Day,Coffee,155.89,29,110.68,57,Wallet,Delivered
ZOMF9E0CB8D,27-04-2026,03:13,Subway,Fries,254.12,25,190.59,30,Wallet,Delivered
ZOM7CE2AEA6,07-04-2026,12:56,Pizza Hut,Pizza,528.46,22,412.2,69,Cash,Cancelled
ZOMA3B43362,08-04-2026,07:44,McDonald's,Pizza,1387.2,11,1234.61,21,Cash,Cancelled
ZOME84B10D8,10-04-2026,22:25,McDonald's,Sandwich,742.59,38,460.41,52,Wallet,Delayed
ZOM8742C201,20-04-2026,11:54,Cafe Coffee Day,Pizza,907.76,28,653.59,29,UPI,Delayed
ZOM941E935A,26-04-2026,15:00,Burger King,Fries,617.32,34,407.43,50,Cash,Delivered
ZOM67A094C1,02-04-2026,02:57,Pizza Hut,Sandwich,486.74,13,423.46,38,Debit Card,Delivered
ZOM01B4F6F9,26-04-2026,12:55,Barbeque Nation,Pasta,769.74,32,523.42,42,Wallet,Cancelled
ZOM186E166E,08-04-2026,13:40,Subway,Sandwich,1295.37,19,1049.25,52,Wallet,Delivered
ZOM34FDDAC0,01-04-2026,21:25,Burger King,Coffee,1404.59,12,1236.04,70,Debit Card,Delivered
ZOMFF4B8B75,19-04-2026,04:40,Subway,Biryani,157.43,1,155.86,70,Wallet,Cancelled
ZOMDBF6F023,05-04-2026,19:39,McDonald's,Paneer Tikka,1312.02,4,1259.54,68,Cash,Cancelled
ZOMF38EB374,15-04-2026,08:13,Pizza Hut,Pizza,1006.37,40,603.82,42,Wallet,Delayed
ZOM39E77402,16-04-2026,17:57,Haldiram's,Pasta,353.89,36,226.49,47,Debit Card,Delivered
ZOM6359B08C,28-04-2026,03:06,KFC,Ice Cream,311,1,307.89,24,Wallet,Delayed
ZOMCDD865BC,17-04-2026,06:37,Domino's,Burger,1164.25,38,721.84,38,UPI,Delayed
ZOM090AD976,25-04-2026,21:23,Cafe Coffee Day,Coffee,977.92,19,792.12,20,Debit Card,Delayed
ZOM13517CE9,25-04-2026,01:46,Barbeque Nation,Pizza,986.73,24,749.91,30,UPI,Cancelled
ZOM019C3EA0,24-04-2026,00:00,Subway,Coffee,1312.92,20,1050.34,48,UPI,Delivered
ZOM7BF84067,26-04-2026,22:49,KFC,Pasta,396.78,17,329.33,41,UPI,Cancelled
ZOM955AB1DA,16-04-2026,08:12,McDonald's,Fries,376.36,6,353.78,32,Wallet,Cancelled
ZOMA468CF81,20-04-2026,20:47,Burger King,Paneer Tikka,1024.77,39,625.11,20,Debit Card,Delayed
ZOMA74F154D,24-04-2026,03:38,Domino's,Paneer Tikka,642.92,39,392.18,70,UPI,Delivered
ZOMB3E56BA1,13-04-2026,09:04,Pizza Hut,Paneer Tikka,796.34,26,589.29,23,UPI,Cancelled
ZOM7D33242D,19-04-2026,09:34,Domino's,Paneer Tikka,995.58,25,746.69,16,UPI,Cancelled
ZOM28ED7D09,27-04-2026,16:00,Pizza Hut,Pasta,268.23,5,254.82,62,Debit Card,Delivered
ZOM5D53382C,20-04-2026,12:18,Pizza Hut,Pasta,410.09,19,332.17,56,Credit Card,Delayed
ZOM3A599F08,16-04-2026,06:08,Biryani House,Pizza,201.17,37,126.74,22,Credit Card,Delivered
ZOM77E82B47,11-04-2026,06:51,Pizza Hut,Pasta,990.38,1,980.48,26,Credit Card,Cancelled
ZOM049689BD,24-04-2026,05:59,Barbeque Nation,Ice Cream,545.4,35,354.51,56,Wallet,Delivered
ZOM47A110ED,28-04-2026,09:38,Biryani House,Sandwich,803.73,16,675.13,50,Credit Card,Cancelled
ZOM20C75ADF,12-04-2026,03:43,Burger King,Sandwich,678.24,13,590.07,17,Credit Card,Delayed
ZOMD095B5E1,29-04-2026,14:48,McDonald's,Burger,1214.11,18,995.57,55,Wallet,Delivered
ZOMF2CB316C,12-04-2026,06:36,KFC,Ice Cream,255.44,0,255.44,56,Wallet,Delivered
ZOM13788D8B,23-04-2026,12:52,Cafe Coffee Day,Pizza,1181.45,31,815.2,54,Credit Card,Delivered
ZOM99F82AF4,03-04-2026,16:58,Biryani House,Ice Cream,1268.78,32,862.77,60,UPI,Cancelled
ZOM04E07813,23-04-2026,06:38,Domino's,Pizza,479.39,37,302.02,65,Wallet,Delayed
ZOMCAD25114,22-04-2026,16:37,Barbeque Nation,Fries,1482.18,20,1185.74,45,Wallet,Delivered
ZOM1E45B311,20-04-2026,22:52,KFC,Noodles,1445.57,2,1416.66,16,Cash,Cancelled
ZOM668ABC4B,16-04-2026,06:48,Pizza Hut,Ice Cream,233.92,3,226.9,65,Wallet,Cancelled
ZOM34102B0E,19-04-2026,20:44,KFC,Pizza,542.09,22,422.83,44,Credit Card,Delayed
ZOM7765D3C4,15-04-2026,17:04,Domino's,Paneer Tikka,1229.22,16,1032.54,37,UPI,Cancelled
ZOMCE64B09D,01-04-2026,10:03,McDonald's,Pasta,1146.2,35,745.03,60,Debit Card,Delivered
ZOM9785455C,16-04-2026,01:00,Barbeque Nation,Fries,171.34,17,142.21,34,UPI,Delayed
ZOMC6C45D29,28-04-2026,23:08,Barbeque Nation,Burger,1061.19,16,891.4,15,Wallet,Cancelled
ZOMC4B3AFB8,22-04-2026,10:10,Haldiram's,Coffee,559.29,15,475.4,24,Credit Card,Cancelled
ZOMEDE35C4F,14-04-2026,02:17,Haldiram's,Ice Cream,491.12,9,446.92,43,UPI,Delivered
ZOM7940F0DD,30-04-2026,01:39,McDonald's,Fries,383.24,8,352.58,24,Wallet,Cancelled
ZOM6C8C08B8,04-04-2026,15:51,McDonald's,Sandwich,715.22,7,665.15,47,Cash,Delivered
ZOMDCED5997,09-04-2026,22:02,Burger King,Coffee,946.5,21,747.74,67,UPI,Delivered
ZOMC7B63DC0,04-04-2026,12:52,Subway,Ice Cream,1207.28,36,772.66,20,UPI,Delivered
ZOM55C7906F,03-04-2026,02:10,Domino's,Burger,1099.26,14,945.36,41,Debit Card,Delayed
ZOM618E31EA,27-04-2026,12:21,Biryani House,Noodles,1474.8,40,884.88,30,Cash,Delivered
ZOM49D64107,18-04-2026,23:41,Biryani House,Ice Cream,1222.37,12,1075.69,34,UPI,Cancelled
ZOM61DFEE6A,08-04-2026,09:18,Burger King,Ice Cream,662.45,10,596.21,16,Debit Card,Cancelled
ZOMF4CEA4F5,22-04-2026,19:41,Barbeque Nation,Paneer Tikka,196.98,12,173.34,64,UPI,Cancelled
ZOM1E610C90,24-04-2026,19:23,Burger King,Ice Cream,130.22,17,108.08,56,UPI,Cancelled
ZOM26158931,18-04-2026,07:25,Cafe Coffee Day,Biryani,330.32,28,237.83,20,UPI,Delayed
ZOM7F985C1A,17-04-2026,15:11,Domino's,Fries,764.27,7,710.77,52,UPI,Cancelled
ZOM239A8FC7,24-04-2026,14:57,McDonald's,Fries,1319.54,32,897.29,36,Credit Card,Delivered
ZOMBBCDB592,18-04-2026,09:37,Burger King,Paneer Tikka,613.06,23,472.06,42,Credit Card,Delivered
ZOMDFCC1BC2,21-04-2026,10:08,KFC,Biryani,310.06,30,217.04,50,Credit Card,Delivered
ZOMB303BD30,09-04-2026,16:30,Haldiram's,Ice Cream,1398.13,10,1258.32,18,Cash,Delivered
ZOMB968F7DB,29-04-2026,04:39,Burger King,Coffee,224.98,29,159.74,35,UPI,Delayed
ZOM09186AF7,21-04-2026,07:46,Subway,Fries,482.52,2,472.87,68,Debit Card,Delayed
ZOMEF7DBBE9,25-04-2026,03:15,Biryani House,Biryani,267.23,23,205.77,61,Credit Card,Delivered
ZOMF7A34119,02-04-2026,06:03,McDonald's,Pasta,1339.52,17,1111.8,16,UPI,Delivered
ZOMF2EC6912,04-04-2026,06:04,Subway,Biryani,508.73,19,412.07,20,Credit Card,Delivered
ZOM950C31EF,15-04-2026,20:30,Pizza Hut,Fries,813,1,804.87,57,Wallet,Delivered
ZOMD43E50C6,24-04-2026,04:57,Domino's,Biryani,780.22,30,546.15,42,UPI,Delayed
ZOMEA4E1E09,10-04-2026,18:29,Haldiram's,Paneer Tikka,671.31,30,469.92,62,Wallet,Cancelled
ZOMB63719E8,23-04-2026,05:22,Biryani House,Sandwich,675.93,37,425.84,19,UPI,Delivered
ZOM3234FD61,12-04-2026,00:54,Subway,Paneer Tikka,738.01,27,538.75,54,Debit Card,Cancelled
ZOMB0FB1420,06-04-2026,22:28,KFC,Paneer Tikka,1095.03,12,963.63,41,Wallet,Delivered
ZOM241AC37A,02-04-2026,14:07,Subway,Noodles,1376.82,39,839.86,35,UPI,Delayed
ZOM7838CB82,25-04-2026,11:40,McDonald's,Burger,373.94,2,366.46,24,Debit Card,Delivered
ZOMBDD3C8DC,24-04-2026,09:09,Haldiram's,Pasta,297.45,23,229.04,30,Cash,Delivered
ZOMFD651678,25-04-2026,17:05,KFC,Burger,1235.31,14,1062.37,41,UPI,Cancelled
ZOMEA33CB7B,13-04-2026,23:55,Subway,Sandwich,977.61,30,684.33,41,Wallet,Cancelled
ZOMCBCF6014,02-04-2026,15:07,Haldiram's,Fries,274.57,33,183.96,19,UPI,Delivered
ZOM88FDCFEB,12-04-2026,15:34,KFC,Paneer Tikka,1365.61,8,1256.36,18,Cash,Cancelled
ZOM42312508,04-04-2026,10:41,Biryani House,Pizza,629.15,33,421.53,26,Debit Card,Cancelled
ZOMDCF801B7,05-04-2026,06:25,Pizza Hut,Ice Cream,1320.7,19,1069.77,49,Credit Card,Delayed
ZOM7D5123D3,13-04-2026,23:37,McDonald's,Sandwich,1293.93,28,931.63,44,Wallet,Cancelled
ZOMC5297FBE,12-04-2026,00:33,Cafe Coffee Day,Burger,1044.68,22,814.85,19,Debit Card,Delayed
ZOMDEBC2511,09-04-2026,20:19,Burger King,Noodles,505.15,3,490,67,Credit Card,Delayed
ZOM95B15BA2,20-04-2026,08:10,Cafe Coffee Day,Paneer Tikka,501.13,14,430.97,67,Cash,Cancelled
ZOM771C9AF2,13-04-2026,13:03,Biryani House,Noodles,515.5,34,340.23,22,UPI,Delayed
ZOM34846BDE,17-04-2026,02:26,Cafe Coffee Day,Noodles,213.63,10,192.27,56,Cash,Cancelled
ZOMEB97A5F1,27-04-2026,14:29,Cafe Coffee Day,Ice Cream,517.75,26,383.13,62,Credit Card,Cancelled
ZOMEB56C9E5,23-04-2026,04:29,McDonald's,Ice Cream,1356.45,15,1152.98,68,Wallet,Delivered
ZOMD41A459C,11-04-2026,13:31,McDonald's,Pasta,571.39,18,468.54,65,Credit Card,Cancelled
ZOMA194CA61,21-04-2026,20:22,Haldiram's,Noodles,594.06,28,427.72,55,UPI,Delayed
ZOMACD8749D,15-04-2026,19:50,Cafe Coffee Day,Pizza,1112.47,30,778.73,68,Credit Card,Delayed
ZOM1D270750,21-04-2026,11:21,Domino's,Burger,1456.82,1,1442.25,46,Cash,Delivered
ZOMEE8ABAD0,25-04-2026,08:06,Pizza Hut,Paneer Tikka,328.87,11,292.69,26,UPI,Delayed
ZOM1F799FCA,06-04-2026,18:40,Cafe Coffee Day,Biryani,884.83,24,672.47,31,UPI,Cancelled
ZOM342E8A53,12-04-2026,10:50,Burger King,Fries,1011.12,40,606.67,69,UPI,Cancelled
ZOM5A3B5D04,16-04-2026,09:40,Pizza Hut,Biryani,853.87,27,623.33,56,Debit Card,Cancelled
ZOM1EE75AEE,30-04-2026,04:48,KFC,Noodles,1333.25,17,1106.6,34,Cash,Delayed
ZOM4858C610,24-04-2026,04:50,Burger King,Pizza,332.42,11,295.85,32,UPI,Delivered
ZOM761F47BE,14-04-2026,09:57,Cafe Coffee Day,Biryani,907.75,2,889.6,39,Credit Card,Delivered
ZOM669869A3,23-04-2026,01:53,Subway,Ice Cream,1329.06,6,1249.32,44,Debit Card,Delivered
ZOMFAB94A6C,20-04-2026,13:28,Burger King,Fries,1431.82,28,1030.91,17,UPI,Delayed
ZOM739C8058,08-04-2026,05:07,Biryani House,Paneer Tikka,1133.97,21,895.84,27,Cash,Delivered
ZOM2FDB2558,12-04-2026,23:00,Domino's,Coffee,703.02,22,548.36,51,Debit Card,Delayed
ZOM634FEA25,04-04-2026,21:46,Barbeque Nation,Ice Cream,1179.92,21,932.14,31,Credit Card,Delayed
ZOM1407540C,12-04-2026,04:13,Subway,Burger,667.75,37,420.68,21,UPI,Delivered
ZOM226D952D,26-04-2026,21:10,Biryani House,Noodles,165.8,36,106.11,40,UPI,Cancelled
ZOM00F1D39F,02-04-2026,13:09,McDonald's,Fries,458.04,11,407.66,22,Debit Card,Cancelled
ZOM9A866AF4,04-04-2026,19:24,Haldiram's,Coffee,772.43,11,687.46,16,Credit Card,Delayed
ZOME1AAAD9A,14-04-2026,11:14,KFC,Sandwich,231.25,17,191.94,26,Cash,Delivered
ZOMB228B81A,16-04-2026,01:57,Domino's,Noodles,515.79,5,490,44,Cash,Delivered
ZOM0E67964C,05-04-2026,17:29,Pizza Hut,Ice Cream,470.24,38,291.55,51,Cash,Delayed
ZOM456703DB,13-04-2026,15:59,Biryani House,Pizza,524.42,34,346.12,20,Debit Card,Cancelled
ZOM11248E61,29-04-2026,22:41,Cafe Coffee Day,Pasta,770.22,33,516.05,47,Wallet,Delivered
ZOM8D424754,04-04-2026,03:04,Pizza Hut,Biryani,1233.04,2,1208.38,58,Wallet,Delivered
ZOMDBE0CAA0,07-04-2026,16:14,Burger King,Pasta,622.47,10,560.22,44,Debit Card,Cancelled
ZOM52C429BE,02-04-2026,08:18,Biryani House,Pasta,1218.01,1,1205.83,55,Cash,Cancelled
ZOM2594E139,09-04-2026,17:43,Subway,Coffee,961.05,35,624.68,17,Credit Card,Delivered
ZOM9265D4BA,30-04-2026,22:10,Pizza Hut,Fries,697.01,25,522.76,55,Credit Card,Delivered
ZOM7E90E975,15-04-2026,18:15,Haldiram's,Noodles,391.01,37,246.34,18,Cash,Delivered
ZOMEEC8E8F4,29-04-2026,09:42,Haldiram's,Pizza,645.61,24,490.66,34,Debit Card,Delayed
ZOM8844C782,13-04-2026,02:03,Biryani House,Fries,325.37,39,198.48,31,Credit Card,Delivered
ZOME7F43955,19-04-2026,23:02,KFC,Noodles,1165.46,16,978.99,44,UPI,Delivered
ZOM65BAD917,20-04-2026,21:26,Pizza Hut,Pizza,752.59,2,737.54,28,Credit Card,Cancelled
ZOM9AB634CC,25-04-2026,05:15,Subway,Coffee,1430.07,11,1272.76,57,Credit Card,Cancelled
ZOM3A6FEC8E,26-04-2026,12:00,McDonald's,Burger,525.87,22,410.18,52,Wallet,Delivered
ZOM28AD9C00,30-04-2026,12:20,Burger King,Biryani,1158.77,15,984.95,58,Debit Card,Cancelled
ZOM57E62C78,20-04-2026,02:48,Barbeque Nation,Fries,279.19,31,192.64,22,Cash,Cancelled
ZOM5ADEFBF8,20-04-2026,22:10,Haldiram's,Burger,1060.57,11,943.91,40,Wallet,Cancelled
ZOM02F5CCAE,05-04-2026,04:08,Burger King,Fries,1334.87,38,827.62,30,Wallet,Cancelled
ZOM3355A631,03-04-2026,17:28,Biryani House,Burger,575.88,30,403.12,46,Debit Card,Cancelled
ZOMC9187897,22-04-2026,15:10,Pizza Hut,Ice Cream,340.63,16,286.13,67,Wallet,Delivered
ZOM975E9882,14-04-2026,13:00,KFC,Pasta,809.52,35,526.19,57,Credit Card,Delivered
ZOMEFC0EA03,17-04-2026,06:46,Cafe Coffee Day,Ice Cream,1242.83,12,1093.69,28,Debit Card,Delayed
ZOMA2F81DD9,04-04-2026,11:53,Biryani House,Coffee,995.64,11,886.12,48,Debit Card,Cancelled
ZOM5CD0A5AC,21-04-2026,16:01,Cafe Coffee Day,Paneer Tikka,868.09,1,859.41,38,Debit Card,Cancelled
ZOM5EC4CF1A,08-04-2026,01:01,Cafe Coffee Day,Fries,188.26,9,171.32,15,Wallet,Delivered
ZOMA88DA1EF,23-04-2026,13:42,Cafe Coffee Day,Pizza,1243.61,17,1032.2,54,Cash,Delayed
ZOMBF64FBBF,02-04-2026,07:57,Subway,Biryani,426.52,5,405.19,58,UPI,Delivered
ZOM69B35C9F,26-04-2026,15:18,Cafe Coffee Day,Paneer Tikka,740.41,11,658.96,29,Wallet,Delivered
ZOM1195B164,21-04-2026,04:43,Haldiram's,Sandwich,682.54,32,464.13,70,Wallet,Cancelled
ZOMD7F95879,09-04-2026,05:31,Haldiram's,Pasta,1256.05,8,1155.57,61,Cash,Cancelled
ZOMC44E549B,24-04-2026,18:55,Burger King,Sandwich,1453.05,13,1264.15,16,Debit Card,Delivered
ZOMC82D284F,26-04-2026,16:05,Pizza Hut,Paneer Tikka,1199.13,39,731.47,47,UPI,Delayed
ZOMFAA77891,30-04-2026,21:26,Domino's,Paneer Tikka,1389.83,32,945.08,66,Wallet,Delivered
ZOM2361341E,20-04-2026,17:35,Domino's,Paneer Tikka,1118.89,16,939.87,28,Cash,Cancelled
ZOMF62A6147,24-04-2026,05:28,Subway,Fries,322.3,17,267.51,68,Cash,Delivered
